run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_AK_3DBall_2571,3DBall,2571,12.0000,ppo,500000,44,8301,0.0001354034612166682,3,276,49.3,84.2,4.7112,12000,1.2888,12000,100.0000,442000,100.0000,108000,480000,0.1171,12000,0.9119,12000,1.4013,12000,2.5657600000000005,48000,20.7,2025-11-21_09-33,,
R_AK_3DBall_2572,3DBall,2572,12.0000,ppo,500000,32,6069,0.0008892019699683537,3,284,52.1,84.2,25.6218,12000,1.6690,12000,100.0000,442000,100.0000,108000,480000,0.1439,12000,1.1672,12000,1.3354,12000,2.5657600000000005,36000,14.2,2025-11-21_09-33,,
R_AK_3DBall_2573,3DBall,2573,12.0000,ppo,500000,127,23845,0.00033350613243407425,3,277,49.7,84.0,1.5159,12000,1.1993,12000,100.0000,442000,100.0000,204000,480000,0.0741,24000,0.2852,24000,1.4113,12000,2.5657600000000005,84000,41.6,2025-11-21_09-33,,
R_AK_3DBall_2574,3DBall,2574,12.0000,ppo,500000,72,13516,0.0008609219582769955,3,221,34.9,84.2,2.1096,12000,1.1893,12000,100.0000,442000,100.0000,168000,480000,0.0931,24000,0.6868,24000,1.4010,12000,2.5657600000000005,60000,22.1,2025-11-21_09-33,,
R_AK_3DBall_2575,3DBall,2575,12.0000,ppo,500000,132,24840,0.00037277777800525394,3,271,48.3,84.4,1.4077,12000,1.1357,12000,100.0000,442000,100.0000,216000,480000,0.0677,36000,0.2477,36000,1.4111,12000,2.5657600000000005,84000,40.7,2025-11-21_09-33,,
R_AK_3DBall_2576,3DBall,2576,12.0000,ppo,500000,55,10392,0.0001956890874578741,3,270,51.6,84.3,3.2553,12000,1.3063,12000,98.5077,442000,100.0000,120000,480000,0.1082,12000,0.5811,12000,1.4034,12000,2.5657600000000005,48000,20.3,2025-11-21_09-33,,
R_AK_3DBall_2577,3DBall,2577,12.0000,ppo,500000,113,21197,0.00042926556575855997,3,217,33.2,84.5,1.3025,12000,1.1707,12000,100.0000,442000,100.0000,228000,480000,0.0742,24000,0.2676,24000,1.4033,12000,2.5657600000000005,96000,37.9,2025-11-21_09-33,,
R_AK_3DBall_2578,3DBall,2578,12.0000,ppo,500000,67,12705,0.0004504912715919583,3,268,49.0,84.4,3.0621,12000,1.2209,12000,97.5723,442000,100.0000,168000,480000,0.0979,24000,0.9390,24000,1.3839,12000,2.5657600000000005,48000,20.1,2025-11-21_09-33,,
R_AK_3DBall_2579,3DBall,2579,12.0000,ppo,500000,93,17605,0.00016982266471939343,3,217,33.4,84.7,1.3311,12000,1.1511,12000,100.0000,442000,100.0000,180000,480000,0.0826,24000,0.3280,24000,1.4081,12000,2.5657600000000005,84000,32.5,2025-11-21_09-33,,
R_AK_3DBall_2580,3DBall,2580,12.0000,ppo,500000,88,16612,0.00023603670828777756,3,253,48.0,84.2,1.5909,12000,1.1807,12000,100.0000,442000,100.0000,156000,480000,0.0820,24000,0.3458,24000,1.4128,12000,2.5657600000000005,72000,31.6,2025-11-21_09-33,,
R_AK_3DBall_2581,3DBall,2581,12.0000,ppo,500000,131,24565,0.0003105863792629827,3,219,36.7,84.5,1.3319,12000,1.1381,12000,100.0000,442000,100.0000,252000,480000,0.0701,36000,0.2857,36000,1.4163,12000,2.5657600000000005,96000,38.3,2025-11-21_09-33,,
R_AK_3DBall_2582,3DBall,2582,12.0000,ppo,500000,139,26126,0.00023970400730361974,3,251,42.3,84.8,1.3537,12000,1.1068,12000,99.3350,442000,100.0000,252000,480000,0.0694,36000,0.2592,36000,1.4126,12000,2.5657600000000005,84000,37.6,2025-11-21_09-33,,
R_AK_3DBall_2583,3DBall,2583,12.0000,ppo,500000,127,23888,0.0007661828493708994,3,227,39.1,84.8,1.3232,12000,1.0612,12000,100.0000,442000,100.0000,228000,480000,0.0697,24000,0.2305,24000,1.4114,12000,2.5657600000000005,84000,34.0,2025-11-21_09-33,,
R_AK_3DBall_2584,3DBall,2584,12.0000,ppo,500000,114,21426,0.0006146010572941814,3,260,47.1,85.0,1.5663,12000,1.2060,12000,97.1814,442000,100.0000,216000,480000,0.0766,24000,0.2872,24000,1.4093,12000,2.5657600000000005,72000,32.5,2025-11-21_09-33,,
R_AK_3DBall_2585,3DBall,2585,12.0000,ppo,500000,110,20687,0.0001449934668862719,3,230,41.2,84.8,1.2924,12000,1.1299,12000,100.0000,442000,100.0000,204000,480000,0.0750,24000,0.2171,24000,1.4159,12000,2.5657600000000005,84000,34.5,2025-11-21_09-33,,
R_AK_3DBall_2586,3DBall,2586,12.0000,ppo,500000,140,26346,6.261735600791438e-05,3,219,27.2,84.3,1.1135,12000,1.0815,12000,74.9304,442000,89.4539,492000,480000,0.0680,36000,0.3398,36000,1.4166,12000,2.5657600000000005,216000,93.0,2025-11-21_09-33,,
R_AK_3DBall_2587,3DBall,2587,12.0000,ppo,500000,54,10172,0.00010834058705207077,3,241,45.9,84.2,2.4163,12000,1.2090,12000,98.7954,442000,100.0000,120000,480000,0.1110,12000,0.4749,12000,1.4133,12000,2.5657600000000005,48000,18.1,2025-11-21_09-33,,
R_AK_3DBall_2588,3DBall,2588,12.0000,ppo,500000,115,21651,0.0003051765148033605,3,226,42.1,84.4,1.3369,12000,1.0893,12000,100.0000,442000,100.0000,240000,480000,0.0746,24000,0.2191,24000,1.4155,12000,2.5657600000000005,84000,33.9,2025-11-21_09-33,,
R_AK_3DBall_2589,3DBall,2589,12.0000,ppo,500000,145,27347,0.0006719020942517777,3,223,38.2,84.3,1.2845,12000,1.1024,12000,100.0000,442000,100.0000,240000,480000,0.0651,36000,0.2489,36000,1.4127,12000,2.5657600000000005,96000,39.0,2025-11-21_09-33,,
R_AK_3DBall_2590,3DBall,2590,12.0000,ppo,500000,76,14306,0.0003238531741342782,3,233,41.1,84.1,1.8129,12000,1.2126,12000,100.0000,442000,100.0000,156000,480000,0.0924,24000,0.6176,24000,1.4053,12000,2.5657600000000005,60000,23.3,2025-11-21_09-33,,
R_AK_3DBall_2591,3DBall,2591,12.0000,ppo,500000,114,21402,0.00029280406316853255,3,213,28.0,84.4,1.2235,12000,1.1115,12000,100.0000,442000,100.0000,228000,480000,0.0734,24000,0.2975,24000,1.4086,12000,2.5657600000000005,120000,47.9,2025-11-21_09-33,,
R_AK_3DBall_2592,3DBall,2592,12.0000,ppo,500000,44,8380,0.0007424315027255596,3,229,26.9,84.1,4.1259,12000,1.2950,12000,100.0000,442000,100.0000,96000,480000,0.1210,12000,0.8066,12000,1.3772,12000,2.5657600000000005,48000,17.2,2025-11-21_09-33,,
R_AK_3DBall_2593,3DBall,2593,12.0000,ppo,500000,71,13313,0.0005738530119001944,3,217,27.1,84.2,1.9795,12000,1.2208,12000,100.0000,442000,100.0000,132000,480000,0.0943,24000,0.5920,24000,1.4013,12000,2.5657600000000005,60000,21.7,2025-11-21_09-33,,
R_AK_3DBall_2594,3DBall,2594,12.0000,ppo,500000,38,7128,0.0007081627145247704,3,249,45.0,84.5,18.9976,12000,1.4981,12000,100.0000,442000,100.0000,156000,480000,0.1299,12000,1.2859,12000,1.3668,12000,2.5657600000000005,36000,12.5,2025-11-21_09-33,,
R_AK_3DBall_2595,3DBall,2595,12.0000,ppo,500000,42,7948,0.000305760160103141,3,251,46.2,84.4,15.6880,12000,1.4716,12000,100.0000,442000,100.0000,96000,480000,0.1237,12000,1.0646,12000,1.3888,12000,2.5657600000000005,36000,12.6,2025-11-21_09-33,,
R_AK_3DBall_2596,3DBall,2596,12.0000,ppo,500000,107,20109,0.000891489121733113,3,230,40.8,84.3,1.5795,12000,1.1508,12000,100.0000,442000,100.0000,192000,480000,0.0766,24000,0.2884,24000,1.3982,12000,2.5657600000000005,72000,28.7,2025-11-21_09-33,,
R_AK_3DBall_2597,3DBall,2597,12.0000,ppo,500000,34,6555,0.0004389717441360037,3,303,46.9,84.1,18.5620,12000,1.9279,12000,86.9047,442000,100.0000,180000,480000,0.1371,12000,1.0905,12000,1.3437,12000,2.5657600000000005,36000,15.2,2025-11-21_09-33,,
R_AK_3DBall_2598,3DBall,2598,12.0000,ppo,500000,63,11938,0.00025737650170082934,3,222,29.4,84.6,1.8813,12000,1.1914,12000,100.0000,442000,100.0000,144000,480000,0.1014,12000,0.4982,12000,1.4157,12000,2.5657600000000005,60000,22.2,2025-11-21_09-33,,
R_AK_3DBall_2599,3DBall,2599,12.0000,ppo,500000,81,15299,0.00041808853967714493,3,230,44.9,84.4,1.5768,12000,1.1455,12000,100.0000,442000,100.0000,144000,480000,0.0846,24000,0.3005,24000,1.4104,12000,2.5657600000000005,72000,28.7,2025-11-21_09-33,,
R_AK_3DBall_2600,3DBall,2600,12.0000,ppo,500000,156,29303,0.000685774829840285,3,226,41.0,84.5,1.2590,12000,1.1004,12000,100.0000,442000,100.0000,252000,480000,0.0668,36000,0.1505,36000,1.4099,12000,2.5657600000000005,96000,39.5,2025-11-21_09-33,,
R_AK_3DBall_2601,3DBall,2601,12.0000,ppo,500000,99,18571,0.00039310198432422123,3,250,44.0,84.3,2.0024,12000,1.2136,12000,100.0000,442000,100.0000,204000,480000,0.0819,24000,0.3913,24000,1.3882,12000,2.5657600000000005,48000,18.8,2025-11-21_09-33,,
R_AK_3DBall_2602,3DBall,2602,12.0000,ppo,500000,165,31050,0.0002110973450839405,3,217,38.8,84.9,1.1820,12000,1.1348,12000,98.4785,442000,100.0000,336000,480000,0.0617,36000,0.2798,36000,1.4177,12000,2.5657600000000005,132000,54.2,2025-11-21_09-33,,
R_AK_3DBall_2603,3DBall,2603,12.0000,ppo,500000,144,27088,0.00014305238452594688,3,219,34.6,84.3,1.1653,12000,1.0950,12000,98.9950,442000,100.0000,396000,480000,0.0677,36000,0.3517,36000,1.4152,12000,2.5657600000000005,156000,65.6,2025-11-21_09-33,,
R_AK_3DBall_2604,3DBall,2604,12.0000,ppo,500000,94,17700,0.0006444487514344977,3,246,47.8,84.2,1.8782,12000,1.1903,12000,100.0000,442000,100.0000,144000,480000,0.0835,24000,0.6154,24000,1.4010,12000,2.5657600000000005,60000,24.6,2025-11-21_09-33,,
R_AK_3DBall_2605,3DBall,2605,12.0000,ppo,500000,48,9085,0.0007834621350953147,3,227,32.3,84.2,4.4109,12000,1.2231,12000,100.0000,442000,100.0000,108000,480000,0.1129,12000,0.9225,12000,1.3925,12000,2.5657600000000005,48000,17.0,2025-11-21_09-33,,
R_AK_3DBall_2606,3DBall,2606,12.0000,ppo,500000,139,26183,0.0007352890211209094,3,215,34.1,85.4,1.2676,12000,1.1095,12000,100.0000,442000,100.0000,228000,480000,0.0694,36000,0.2480,36000,1.4091,12000,2.5657600000000005,96000,37.6,2025-11-21_09-33,,
R_AK_3DBall_2607,3DBall,2607,12.0000,ppo,500000,134,25130,0.0005318626356657111,3,215,33.1,85.3,1.3420,12000,1.1196,12000,98.4800,442000,100.0000,216000,480000,0.0675,36000,0.2775,36000,1.4113,12000,2.5657600000000005,96000,37.6,2025-11-21_09-33,,
R_AK_3DBall_2608,3DBall,2608,12.0000,ppo,500000,117,22044,0.000278109849726181,3,230,44.9,84.9,1.4216,12000,1.1428,12000,98.9583,442000,100.0000,192000,480000,0.0764,24000,0.2608,24000,1.4169,12000,2.5657600000000005,84000,34.5,2025-11-21_09-33,,
R_AK_3DBall_2609,3DBall,2609,12.0000,ppo,500000,136,25653,0.0007604150465483397,3,216,35.4,84.6,1.3854,12000,1.1531,12000,98.4892,442000,100.0000,228000,480000,0.0719,36000,0.2977,36000,1.4131,12000,2.5657600000000005,84000,32.4,2025-11-21_09-33,,
R_AK_3DBall_2610,3DBall,2610,12.0000,ppo,500000,34,6396,0.0007080301712182456,3,334,46.5,83.5,19.3364,12000,1.5629,12000,0.3157,442000,89.9539,84000,480000,0.1387,12000,1.0050,12000,1.3554,12000,2.5657600000000005,36000,16.7,2025-11-21_09-33,,
R_AK_3DBall_2611,3DBall,2611,12.0000,ppo,500000,67,12572,0.0003192075544555897,3,222,33.0,83.3,1.8812,12000,1.1812,12000,100.0000,442000,100.0000,144000,480000,0.0980,24000,0.5098,24000,1.4153,12000,2.5657600000000005,60000,22.2,2025-11-21_09-33,,
R_AK_3DBall_2612,3DBall,2612,12.0000,ppo,500000,59,11198,0.0005738101348333345,3,243,48.9,83.3,2.9938,12000,1.2272,12000,100.0000,442000,100.0000,120000,480000,0.1051,12000,0.6659,12000,1.3926,12000,2.5657600000000005,48000,18.2,2025-11-21_09-33,,
R_AK_3DBall_2613,3DBall,2613,12.0000,ppo,500000,127,23984,0.0004522268134516152,3,236,43.7,83.6,1.4086,12000,1.1642,12000,98.4954,442000,100.0000,180000,480000,0.0728,36000,0.2800,36000,1.4148,12000,2.5657600000000005,84000,35.4,2025-11-21_09-33,,
R_AK_3DBall_2614,3DBall,2614,12.0000,ppo,500000,151,28439,0.000665355510331818,3,247,49.9,84.2,1.3818,12000,1.1389,12000,97.8129,442000,100.0000,228000,480000,0.0641,36000,0.1924,36000,1.4110,12000,2.5657600000000005,72000,30.9,2025-11-21_09-33,,
R_AK_3DBall_2615,3DBall,2615,12.0000,ppo,500000,142,26653,0.0003205162470493507,3,241,45.6,83.9,1.3628,12000,1.1371,12000,98.9881,442000,100.0000,252000,480000,0.0659,36000,0.2546,36000,1.4090,12000,2.5657600000000005,96000,42.2,2025-11-21_09-33,,
R_AK_3DBall_2616,3DBall,2616,12.0000,ppo,500000,100,18814,0.000468279662962,3,250,47.7,84.0,1.7078,12000,1.1547,12000,100.0000,442000,100.0000,192000,480000,0.0814,24000,0.2936,24000,1.4060,12000,2.5657600000000005,60000,25.0,2025-11-21_09-33,,
R_AK_3DBall_2617,3DBall,2617,12.0000,ppo,500000,170,31877,0.0006984200854828004,3,239,45.5,84.2,1.2181,12000,1.0914,12000,100.0000,442000,100.0000,252000,480000,0.0613,36000,0.1556,36000,1.4142,12000,2.5657600000000005,108000,47.8,2025-11-21_09-33,,
R_AK_3DBall_2618,3DBall,2618,12.0000,ppo,500000,186,34988,0.00044752847931453965,3,215,38.7,84.1,1.1886,12000,1.1235,12000,98.4862,442000,100.0000,360000,480000,0.0594,36000,0.2464,36000,1.4191,12000,2.5657600000000005,120000,48.3,2025-11-21_09-33,,
R_AK_3DBall_2619,3DBall,2619,12.0000,ppo,500000,73,13731,0.00032889316932971753,3,221,33.8,84.0,1.5581,12000,1.1508,12000,100.0000,442000,100.0000,156000,480000,0.0934,24000,0.3862,24000,1.4082,12000,2.5657600000000005,72000,27.6,2025-11-21_09-33,,
R_AK_3DBall_2620,3DBall,2620,12.0000,ppo,500000,58,10976,3.7535447217927925e-05,3,244,48.0,84.2,1.4756,12000,1.2188,12000,100.0000,442000,100.0000,228000,480000,0.1022,12000,0.4170,12000,1.4163,12000,2.5657600000000005,84000,36.6,2025-11-21_09-33,,
R_AK_3DBall_2621,3DBall,2621,12.0000,ppo,500000,119,22339,0.000643759017720639,3,215,33.4,84.4,1.3678,12000,1.1849,12000,98.4831,442000,100.0000,192000,480000,0.0731,24000,0.2368,24000,1.4087,12000,2.5657600000000005,84000,32.2,2025-11-21_09-33,,
R_AK_3DBall_2622,3DBall,2622,12.0000,ppo,500000,113,21264,0.0008478532584479555,3,237,47.4,84.6,1.6439,12000,1.1775,12000,97.4300,442000,100.0000,216000,480000,0.0751,24000,0.3311,24000,1.3945,12000,2.5657600000000005,60000,23.7,2025-11-21_09-33,,
R_AK_3DBall_2623,3DBall,2623,12.0000,ppo,500000,154,29060,0.0003119280442765298,3,213,33.0,84.6,1.1910,12000,1.1012,12000,100.0000,442000,100.0000,288000,480000,0.0644,36000,0.2291,36000,1.4145,12000,2.5657600000000005,108000,42.6,2025-11-21_09-33,,
R_AK_3DBall_2624,3DBall,2624,12.0000,ppo,500000,182,34166,0.00013763599124292142,3,226,42.5,84.7,1.2097,12000,1.1677,12000,99.9317,442000,100.0000,324000,480000,0.0579,36000,0.2443,36000,1.4182,12000,2.5657600000000005,120000,50.8,2025-11-21_09-33,,
R_AK_3DBall_2625,3DBall,2625,12.0000,ppo,500000,174,32654,0.0005373031002007411,3,228,44.5,84.8,1.2146,12000,1.0902,12000,100.0000,442000,100.0000,240000,480000,0.0601,36000,0.1724,36000,1.4132,12000,2.5657600000000005,108000,45.6,2025-11-21_09-33,,
R_AK_3DBall_2626,3DBall,2626,12.0000,ppo,500000,42,7905,0.0004013204980163242,3,233,34.4,83.9,6.3773,12000,1.1803,12000,100.0000,442000,100.0000,96000,480000,0.1235,12000,1.0069,12000,1.3831,12000,2.5657600000000005,48000,17.5,2025-11-21_09-33,,
R_AK_3DBall_2627,3DBall,2627,12.0000,ppo,500000,111,20860,0.00047083766532871594,3,232,45.0,83.8,1.3678,12000,1.1460,12000,99.8517,442000,100.0000,180000,480000,0.0772,24000,0.2181,24000,1.4103,12000,2.5657600000000005,72000,29.0,2025-11-21_09-33,,
R_AK_3DBall_2628,3DBall,2628,12.0000,ppo,500000,93,17488,0.0003566763195076772,3,216,32.9,84.0,1.3827,12000,1.2194,12000,100.0000,442000,100.0000,216000,480000,0.0833,24000,0.3453,24000,1.4074,12000,2.5657600000000005,96000,37.8,2025-11-21_09-33,,
R_AK_3DBall_2629,3DBall,2629,12.0000,ppo,500000,185,34816,0.00034419125865906794,3,226,44.7,84.8,1.2329,12000,1.1254,12000,100.0000,442000,100.0000,300000,480000,0.0598,36000,0.1849,36000,1.4177,12000,2.5657600000000005,120000,50.8,2025-11-21_09-33,,
R_AK_3DBall_2630,3DBall,2630,12.0000,ppo,500000,190,35681,0.0006771268783424062,3,242,49.0,84.8,1.3096,12000,1.1768,12000,100.0000,442000,100.0000,336000,480000,0.0589,36000,0.1938,36000,1.4127,12000,2.5657600000000005,84000,36.3,2025-11-21_09-33,,
R_AK_3DBall_2631,3DBall,2631,12.0000,ppo,500000,167,31405,0.00023153627969952451,3,215,33.1,84.8,1.1418,12000,1.1200,12000,98.5092,442000,100.0000,420000,480000,0.0620,36000,0.4108,36000,1.4134,12000,2.5657600000000005,168000,69.8,2025-11-21_09-33,,
R_AK_3DBall_2632,3DBall,2632,12.0000,ppo,500000,93,17489,0.00016611466164514723,3,240,47.7,84.5,1.8474,12000,1.2252,12000,98.5877,442000,100.0000,168000,480000,0.0833,24000,0.4880,24000,1.4089,12000,2.5657600000000005,60000,24.0,2025-11-21_09-33,,
R_AK_3DBall_2633,3DBall,2633,12.0000,ppo,500000,72,13587,0.0008793573071949492,3,261,49.5,84.6,2.6704,12000,1.2059,12000,100.0000,442000,100.0000,180000,480000,0.0968,24000,0.8922,24000,1.3849,12000,2.5657600000000005,48000,19.6,2025-11-21_09-33,,
R_AK_3DBall_2634,3DBall,2634,12.0000,ppo,500000,74,14020,0.00019042022327745914,3,222,32.7,84.0,1.3342,12000,1.2007,12000,100.0000,442000,100.0000,192000,480000,0.0920,24000,0.3796,24000,1.4088,12000,2.5657600000000005,96000,38.8,2025-11-21_09-33,,
R_AK_3DBall_2635,3DBall,2635,12.0000,ppo,500000,113,21312,0.00041691406546920975,3,238,47.7,83.9,1.4359,12000,1.1306,12000,99.0017,442000,100.0000,228000,480000,0.0785,24000,0.2321,24000,1.4075,12000,2.5657600000000005,72000,29.7,2025-11-21_09-33,,
R_AK_3DBall_2636,3DBall,2636,12.0000,ppo,500000,87,16328,0.0005044904302607727,3,243,45.1,84.1,1.8674,12000,1.1837,12000,98.5092,442000,100.0000,144000,480000,0.0847,24000,0.4787,24000,1.4096,12000,2.5657600000000005,60000,24.3,2025-11-21_09-33,,
R_AK_3DBall_2637,3DBall,2637,12.0000,ppo,500000,187,35125,0.0002154351427139584,3,239,45.0,84.2,1.3055,12000,1.1723,12000,98.1300,442000,100.0000,288000,480000,0.0581,36000,0.2070,36000,1.4141,12000,2.5657600000000005,108000,47.8,2025-11-21_09-33,,
R_AK_3DBall_2638,3DBall,2638,12.0000,ppo,500000,171,32227,4.3715300418814754e-05,3,241,45.2,84.5,1.2688,12000,1.1669,12000,99.3339,442000,100.0000,336000,480000,0.0612,36000,0.2758,36000,1.4181,12000,2.5657600000000005,120000,54.2,2025-11-21_09-33,,
R_AK_3DBall_2639,3DBall,2639,12.0000,ppo,500000,174,32642,0.0008689057802925087,3,213,33.3,84.3,1.2369,12000,1.1324,12000,100.0000,442000,100.0000,276000,480000,0.0594,36000,0.1858,36000,1.4142,12000,2.5657600000000005,108000,42.5,2025-11-21_09-33,,
R_AK_3DBall_2640,3DBall,2640,12.0000,ppo,500000,93,17599,7.767658355494472e-05,3,221,33.1,84.4,1.1845,12000,1.1444,12000,100.0000,442000,100.0000,312000,480000,0.0852,24000,0.3233,24000,1.4165,12000,2.5657600000000005,132000,55.2,2025-11-21_09-33,,
R_AK_3DBall_2641,3DBall,2641,12.0000,ppo,500000,130,24439,0.0004891893320735764,3,230,46.6,84.4,1.4709,12000,1.0984,12000,100.0000,442000,100.0000,252000,480000,0.0707,36000,0.2861,36000,1.4108,12000,2.5657600000000005,84000,34.5,2025-11-21_09-33,,
R_AK_3DBall_2642,3DBall,2642,12.0000,ppo,500000,147,27587,0.0007699716915390909,3,252,49.4,84.7,1.3594,12000,1.1315,12000,100.0000,442000,100.0000,180000,480000,0.0656,36000,0.3459,36000,1.4069,12000,2.5657600000000005,72000,31.5,2025-11-21_09-33,,
R_AK_3DBall_2643,3DBall,2643,12.0000,ppo,500000,182,34190,0.0002607390945252237,3,232,44.8,84.6,1.2006,12000,1.1146,12000,98.9354,442000,100.0000,300000,480000,0.0600,36000,0.1849,36000,1.4192,12000,2.5657600000000005,120000,52.2,2025-11-21_09-33,,
R_AK_3DBall_2644,3DBall,2644,12.0000,ppo,500000,38,7187,0.00017453446787235783,3,233,34.7,84.5,1.9575,12000,1.1876,12000,100.0000,442000,100.0000,120000,480000,0.1311,12000,0.5280,12000,1.3986,12000,2.5657600000000005,60000,23.3,2025-11-21_09-33,,
R_AK_3DBall_2645,3DBall,2645,12.0000,ppo,500000,156,29392,0.0002068215993281129,3,228,48.9,85.2,1.2144,12000,1.1016,12000,98.5231,442000,100.0000,288000,480000,0.0617,36000,0.1892,36000,1.4185,12000,2.5657600000000005,108000,45.5,2025-11-21_09-33,,
R_AK_3DBall_2646,3DBall,2646,12.0000,ppo,500000,45,8483,0.0001137507218731597,3,264,49.2,84.9,3.6692,12000,1.3206,12000,100.0000,442000,100.0000,108000,480000,0.1208,12000,0.8380,12000,1.4053,12000,2.5657600000000005,48000,19.8,2025-11-21_09-33,,
R_AK_3DBall_2647,3DBall,2647,12.0000,ppo,500000,150,28197,0.0001721863304943974,3,217,33.3,84.7,1.1648,12000,1.1291,12000,100.0000,442000,100.0000,432000,480000,0.0653,36000,0.4018,36000,1.4153,12000,2.5657600000000005,168000,70.5,2025-11-21_09-33,,
R_AK_3DBall_2648,3DBall,2648,12.0000,ppo,500000,136,25679,0.0002943623668212148,3,215,32.9,84.5,1.2133,12000,1.1326,12000,98.4877,442000,100.0000,300000,480000,0.0669,36000,0.3009,36000,1.4172,12000,2.5657600000000005,120000,48.3,2025-11-21_09-33,,
R_AK_3DBall_2649,3DBall,2649,12.0000,ppo,500000,176,33105,0.0004943438515320061,3,214,36.7,84.5,1.1737,12000,1.0902,12000,100.0000,442000,100.0000,324000,480000,0.0607,36000,0.2105,36000,1.4171,12000,2.5657600000000005,120000,48.1,2025-11-21_09-33,,
R_AK_3DBall_2650,3DBall,2650,12.0000,ppo,500000,188,35314,0.0008092872466863284,3,232,48.7,84.5,1.2931,12000,1.1257,12000,98.5092,442000,100.0000,228000,480000,0.0608,36000,0.1965,36000,1.4078,12000,2.5657600000000005,84000,34.8,2025-11-21_09-33,,
R_AK_3DBall_2651,3DBall,2651,12.0000,ppo,500000,175,32827,0.0006055485990784252,3,215,33.5,84.7,1.1754,12000,1.1045,12000,98.3667,442000,100.0000,276000,480000,0.0614,36000,0.1878,36000,1.4180,12000,2.5657600000000005,108000,43.0,2025-11-21_09-33,,
R_AK_3DBall_2652,3DBall,2652,12.0000,ppo,500000,120,22631,0.0007573665587131719,3,214,33.0,84.4,1.3717,12000,1.1054,12000,100.0000,442000,100.0000,228000,480000,0.0721,24000,0.2366,24000,1.4045,12000,2.5657600000000005,84000,32.1,2025-11-21_09-33,,
R_AK_3DBall_2653,3DBall,2653,12.0000,ppo,500000,151,28374,0.0004954494089895693,3,214,33.1,84.6,1.3263,12000,1.1595,12000,100.0000,442000,100.0000,252000,480000,0.0653,36000,0.2229,36000,1.4129,12000,2.5657600000000005,96000,37.4,2025-11-21_09-33,,
R_AK_3DBall_2654,3DBall,2654,12.0000,ppo,500000,191,35877,0.000262186881659683,3,224,42.7,84.7,1.2609,12000,1.1825,12000,100.0000,442000,100.0000,312000,480000,0.0590,36000,0.1891,36000,1.4157,12000,2.5657600000000005,120000,50.4,2025-11-21_09-33,,
R_AK_3DBall_2655,3DBall,2655,12.0000,ppo,500000,143,26929,0.00047375570576885375,3,213,33.1,84.8,1.2774,12000,1.1526,12000,100.0000,442000,100.0000,264000,480000,0.0639,36000,0.3092,36000,1.4126,12000,2.5657600000000005,120000,47.9,2025-11-21_09-33,,
R_AK_3DBall_2656,3DBall,2656,12.0000,ppo,500000,72,13560,0.0007844904694817166,3,220,34.5,84.9,1.6990,12000,1.1239,12000,100.0000,442000,100.0000,120000,480000,0.0944,24000,0.5072,24000,1.3950,12000,2.5657600000000005,60000,22.0,2025-11-21_09-33,,
R_AK_3DBall_2657,3DBall,2657,12.0000,ppo,500000,76,14436,0.00031262571086713525,3,232,46.8,84.0,1.9999,12000,1.2291,12000,98.5185,442000,100.0000,132000,480000,0.0917,24000,0.4094,24000,1.4089,12000,2.5657600000000005,60000,23.2,2025-11-21_09-33,,
R_AK_3DBall_2658,3DBall,2658,12.0000,ppo,500000,116,21838,0.0008177717689444491,3,213,35.4,83.7,1.3345,12000,1.1106,12000,100.0000,442000,100.0000,228000,480000,0.0736,24000,0.2276,24000,1.4153,12000,2.5657600000000005,84000,31.9,2025-11-21_09-33,,
R_AK_3DBall_2659,3DBall,2659,12.0000,ppo,500000,38,7219,0.0008585445594085532,3,269,51.0,83.8,22.9059,12000,1.7745,12000,94.4692,442000,100.0000,120000,480000,0.1283,12000,1.0866,12000,1.3405,12000,2.5657600000000005,36000,13.5,2025-11-21_09-33,,
